Source,Target,Weight,Coefficient
c15,c93,9,1.0
c15,c165,9,1.0
c15,c219,1,1.0
c15,c147,1,1.0
c15,c156,1,1.0
c15,c174,1,1.0
c15,c183,1,1.0
c15,c192,1,1.0
c15,c201,1,1.0
c15,c210,1,1.0
c15,c228,1,1.0
c15,c94,9,1.0
c15,c166,9,1.0
c15,c220,1,1.0
c15,c148,1,1.0
c15,c157,1,1.0
c15,c175,1,1.0
c15,c184,1,1.0
c15,c193,1,1.0
c15,c202,1,1.0
c15,c211,1,1.0
c15,c229,1,1.0
c15,c95,9,1.0
c15,c167,9,1.0
c15,c221,1,1.0
c15,c149,1,1.0
c15,c158,1,1.0
c15,c176,1,1.0
c15,c185,1,1.0
c15,c194,1,1.0
c15,c203,1,1.0
c15,c212,1,1.0
c15,c230,1,1.0
c20,minobj,81,1.0
c20,c45,9,1.0
c20,c87,9,1.0
c20,c99,9,1.0
c20,c168,9,1.0
c20,c213,1,1.0
c20,c5,9,1.0
c20,c107,9,1.0
c20,c141,1,1.0
c20,c10,9,1.0
c20,c114,9,1.0
c20,c150,1,1.0
c20,c15,9,1.0
c20,c120,9,1.0
c20,c159,1,1.0
c20,c25,9,1.0
c20,c126,9,1.0
c20,c177,1,1.0
c20,c30,9,1.0
c20,c127,9,1.0
c20,c186,1,1.0
c20,c35,9,1.0
c20,c128,9,1.0
c20,c195,1,1.0
c20,c40,9,1.0
c20,c129,9,1.0
c20,c204,1,1.0
c20,c50,9,1.0
c20,c130,9,1.0
c20,c222,1,1.0
c20,c88,9,1.0
c20,c169,9,1.0
c20,c214,1,1.0
c20,c142,1,1.0
c20,c151,1,1.0
c20,c160,1,1.0
c20,c178,1,1.0
c20,c187,1,1.0
c20,c196,1,1.0
c20,c205,1,1.0
c20,c223,1,1.0
c20,c89,9,1.0
c20,c170,9,1.0
c20,c215,1,1.0
c20,c143,1,1.0
c20,c152,1,1.0
c20,c161,1,1.0
c20,c179,1,1.0
c20,c188,1,1.0
c20,c197,1,1.0
c20,c206,1,1.0
c20,c224,1,1.0
c20,c90,9,1.0
c20,c171,9,1.0
c20,c216,1,1.0
c20,c144,1,1.0
c20,c153,1,1.0
c20,c162,1,1.0
c20,c180,1,1.0
c20,c189,1,1.0
c20,c198,1,1.0
c20,c207,1,1.0
c20,c225,1,1.0
c20,c91,9,1.0
c20,c172,9,1.0
c20,c217,1,1.0
c20,c145,1,1.0
c20,c154,1,1.0
c20,c163,1,1.0
c20,c181,1,1.0
c20,c190,1,1.0
c20,c199,1,1.0
c20,c208,1,1.0
c20,c226,1,1.0
c20,c92,9,1.0
c20,c173,9,1.0
c20,c218,1,1.0
c20,c146,1,1.0
c20,c155,1,1.0
c20,c164,1,1.0
c20,c182,1,1.0
c20,c191,1,1.0
c20,c200,1,1.0
c20,c209,1,1.0
c20,c227,1,1.0
c20,c93,9,1.0
c20,c174,9,1.0
c20,c219,1,1.0
c20,c147,1,1.0
c20,c156,1,1.0
c20,c165,1,1.0
c20,c183,1,1.0
c20,c192,1,1.0
c20,c201,1,1.0
c20,c210,1,1.0
c20,c228,1,1.0
c20,c94,9,1.0
c20,c175,9,1.0
c20,c220,1,1.0
c20,c148,1,1.0
c20,c157,1,1.0
c20,c166,1,1.0
c20,c184,1,1.0
c20,c193,1,1.0
c20,c202,1,1.0
c20,c211,1,1.0
c20,c229,1,1.0
c20,c95,9,1.0
c20,c176,9,1.0
c20,c221,1,1.0
c20,c149,1,1.0
c20,c158,1,1.0
c20,c167,1,1.0
c20,c185,1,1.0
c20,c194,1,1.0
c20,c203,1,1.0
c20,c212,1,1.0
c20,c230,1,1.0
c25,minobj,81,1.0
c25,c45,9,1.0
c25,c87,9,1.0
c25,c100,9,1.0
c25,c177,9,1.0
c25,c213,1,1.0
c25,c5,9,1.0
c25,c108,9,1.0
c25,c141,1,1.0
c25,c10,9,1.0
c25,c115,9,1.0
c25,c150,1,1.0
c25,c15,9,1.0
c25,c121,9,1.0
c25,c159,1,1.0
c25,c20,9,1.0
c25,c126,9,1.0
c25,c168,1,1.0
c25,c30,9,1.0
c25,c131,9,1.0
c25,c186,1,1.0
c25,c35,9,1.0
c25,c132,9,1.0
c25,c195,1,1.0
c25,c40,9,1.0
c25,c133,9,1.0
c25,c204,1,1.0
c25,c50,9,1.0
c25,c134,9,1.0
c25,c222,1,1.0
c25,c88,9,1.0
c25,c178,9,1.0
c25,c214,1,1.0
c25,c142,1,1.0
c25,c151,1,1.0
c25,c160,1,1.0
c25,c169,1,1.0
c25,c187,1,1.0
c25,c196,1,1.0
c25,c205,1,1.0
c25,c223,1,1.0
c25,c89,9,1.0
c25,c179,9,1.0
c25,c215,1,1.0
c25,c143,1,1.0
c25,c152,1,1.0
c25,c161,1,1.0
c25,c170,1,1.0
c25,c188,1,1.0
c25,c197,1,1.0
c25,c206,1,1.0
c25,c224,1,1.0
c25,c90,9,1.0
c25,c180,9,1.0
c25,c216,1,1.0
c25,c144,1,1.0
c25,c153,1,1.0
c25,c162,1,1.0
c25,c171,1,1.0
c25,c189,1,1.0
c25,c198,1,1.0
c25,c207,1,1.0
c25,c225,1,1.0
c25,c91,9,1.0
c25,c181,9,1.0
c25,c217,1,1.0
c25,c145,1,1.0
c25,c154,1,1.0
c25,c163,1,1.0
c25,c172,1,1.0
c25,c190,1,1.0
c25,c199,1,1.0
c25,c208,1,1.0
c25,c226,1,1.0
c25,c92,9,1.0
c25,c182,9,1.0
c25,c218,1,1.0
c25,c146,1,1.0
c25,c155,1,1.0
c25,c164,1,1.0
c25,c173,1,1.0
c25,c191,1,1.0
c25,c200,1,1.0
c25,c209,1,1.0
c25,c227,1,1.0
c25,c93,9,1.0
c25,c183,9,1.0
c25,c219,1,1.0
c25,c147,1,1.0
c25,c156,1,1.0
c25,c165,1,1.0
c25,c174,1,1.0
c25,c192,1,1.0
c25,c201,1,1.0
c25,c210,1,1.0
c25,c228,1,1.0
c25,c94,9,1.0
c25,c184,9,1.0
c25,c220,1,1.0
c25,c148,1,1.0
c25,c157,1,1.0
c25,c166,1,1.0
c25,c175,1,1.0
c25,c193,1,1.0
c25,c202,1,1.0
c25,c211,1,1.0
c25,c229,1,1.0
c25,c95,9,1.0
c25,c185,9,1.0
c25,c221,1,1.0
c25,c149,1,1.0
c25,c158,1,1.0
c25,c167,1,1.0
c25,c176,1,1.0
c25,c194,1,1.0
c25,c203,1,1.0
c25,c212,1,1.0
c25,c230,1,1.0
c30,minobj,81,1.0
c30,c45,9,1.0
c30,c87,9,1.0
c30,c101,9,1.0
c30,c186,9,1.0
c30,c213,1,1.0
c30,c5,9,1.0
c30,c109,9,1.0
c30,c141,1,1.0
c30,c10,9,1.0
c30,c116,9,1.0
c30,c150,1,1.0
c30,c15,9,1.0
c30,c122,9,1.0
c30,c159,1,1.0
c30,c20,9,1.0
c30,c127,9,1.0
c30,c168,1,1.0
c30,c25,9,1.0
c30,c131,9,1.0
c30,c177,1,1.0
c30,c35,9,1.0
c30,c135,9,1.0
c30,c195,1,1.0
c30,c40,9,1.0
c30,c136,9,1.0
c30,c204,1,1.0
c30,c50,9,1.0
c30,c137,9,1.0
c30,c222,1,1.0
c30,c88,9,1.0
c30,c187,9,1.0
c30,c214,1,1.0
c30,c142,1,1.0
c30,c151,1,1.0
c30,c160,1,1.0
c30,c169,1,1.0
c30,c178,1,1.0
c30,c196,1,1.0
c30,c205,1,1.0
c30,c223,1,1.0
c30,c89,9,1.0
c30,c188,9,1.0
c30,c215,1,1.0
c30,c143,1,1.0
c30,c152,1,1.0
c30,c161,1,1.0
c30,c170,1,1.0
c30,c179,1,1.0
c30,c197,1,1.0
c30,c206,1,1.0
c30,c224,1,1.0
c30,c90,9,1.0
c30,c189,9,1.0
c30,c216,1,1.0
c30,c144,1,1.0
c30,c153,1,1.0
c30,c162,1,1.0
c30,c171,1,1.0
c30,c180,1,1.0
c30,c198,1,1.0
c30,c207,1,1.0
c30,c225,1,1.0
c30,c91,9,1.0
c30,c190,9,1.0
c30,c217,1,1.0
c30,c145,1,1.0
c30,c154,1,1.0
c30,c163,1,1.0
c30,c172,1,1.0
c30,c181,1,1.0
c30,c199,1,1.0
c30,c208,1,1.0
c30,c226,1,1.0
c30,c92,9,1.0
c30,c191,9,1.0
c30,c218,1,1.0
c30,c146,1,1.0
c30,c155,1,1.0
c30,c164,1,1.0
c30,c173,1,1.0
c30,c182,1,1.0
c30,c200,1,1.0
c30,c209,1,1.0
c30,c227,1,1.0
c30,c93,9,1.0
c30,c192,9,1.0
c30,c219,1,1.0
c30,c147,1,1.0
c30,c156,1,1.0
c30,c165,1,1.0
c30,c174,1,1.0
c30,c183,1,1.0
c30,c201,1,1.0
c30,c210,1,1.0
c30,c228,1,1.0
c30,c94,9,1.0
c30,c193,9,1.0
c30,c220,1,1.0
c30,c148,1,1.0
c30,c157,1,1.0
c30,c166,1,1.0
c30,c175,1,1.0
c30,c184,1,1.0
c30,c202,1,1.0
c30,c211,1,1.0
c30,c229,1,1.0
c30,c95,9,1.0
c30,c194,9,1.0
c30,c221,1,1.0
c30,c149,1,1.0
c30,c158,1,1.0
c30,c167,1,1.0
c30,c176,1,1.0
c30,c185,1,1.0
c30,c203,1,1.0
c30,c212,1,1.0
c30,c230,1,1.0
c35,minobj,81,1.0
c35,c45,9,1.0
c35,c87,9,1.0
c35,c102,9,1.0
c35,c195,9,1.0
c35,c213,1,1.0
c35,c5,9,1.0
c35,c110,9,1.0
c35,c141,1,1.0
c35,c10,9,1.0
c35,c117,9,1.0
c35,c150,1,1.0
c35,c15,9,1.0
c35,c123,9,1.0
c35,c159,1,1.0
c35,c20,9,1.0
c35,c128,9,1.0
c35,c168,1,1.0
c35,c25,9,1.0
c35,c132,9,1.0
c35,c177,1,1.0
c35,c30,9,1.0
c35,c135,9,1.0
c35,c186,1,1.0
c35,c40,9,1.0
c35,c138,9,1.0
c35,c204,1,1.0
c35,c50,9,1.0
c35,c139,9,1.0
c35,c222,1,1.0
c35,c88,9,1.0
c35,c196,9,1.0
c35,c214,1,1.0
c35,c142,1,1.0
c35,c151,1,1.0
c35,c160,1,1.0
c35,c169,1,1.0
c35,c178,1,1.0
c35,c187,1,1.0
c35,c205,1,1.0
c35,c223,1,1.0
c35,c89,9,1.0
c35,c197,9,1.0
c35,c215,1,1.0
c35,c143,1,1.0
c35,c152,1,1.0
c35,c161,1,1.0
c35,c170,1,1.0
c35,c179,1,1.0
c35,c188,1,1.0
c35,c206,1,1.0
c35,c224,1,1.0
c35,c90,9,1.0
c35,c198,9,1.0
c35,c216,1,1.0
c35,c144,1,1.0
c35,c153,1,1.0
c35,c162,1,1.0
c35,c171,1,1.0
c35,c180,1,1.0
c35,c189,1,1.0
c35,c207,1,1.0
c35,c225,1,1.0
c35,c91,9,1.0
c35,c199,9,1.0
c35,c217,1,1.0
c35,c145,1,1.0
c35,c154,1,1.0
c35,c163,1,1.0
c35,c172,1,1.0
c35,c181,1,1.0
c35,c190,1,1.0
c35,c208,1,1.0
c35,c226,1,1.0
c35,c92,9,1.0
c35,c200,9,1.0
c35,c218,1,1.0
c35,c146,1,1.0
c35,c155,1,1.0
c35,c164,1,1.0
c35,c173,1,1.0
c35,c182,1,1.0
c35,c191,1,1.0
c35,c209,1,1.0
c35,c227,1,1.0
c35,c93,9,1.0
c35,c201,9,1.0
c35,c219,1,1.0
c35,c147,1,1.0
c35,c156,1,1.0
c35,c165,1,1.0
c35,c174,1,1.0
c35,c183,1,1.0
c35,c192,1,1.0
c35,c210,1,1.0
c35,c228,1,1.0
c35,c94,9,1.0
c35,c202,9,1.0
c35,c220,1,1.0
c35,c148,1,1.0
c35,c157,1,1.0
c35,c166,1,1.0
c35,c175,1,1.0
c35,c184,1,1.0
c35,c193,1,1.0
c35,c211,1,1.0
c35,c229,1,1.0
c35,c95,9,1.0
c35,c203,9,1.0
c35,c221,1,1.0
c35,c149,1,1.0
c35,c158,1,1.0
c35,c167,1,1.0
c35,c176,1,1.0
c35,c185,1,1.0
c35,c194,1,1.0
c35,c212,1,1.0
c35,c230,1,1.0
c40,minobj,81,1.0
c40,c45,9,1.0
c40,c87,9,1.0
c40,c103,9,1.0
c40,c204,9,1.0
c40,c213,1,1.0
c40,c5,9,1.0
c40,c111,9,1.0
c40,c141,1,1.0
c40,c10,9,1.0
c40,c118,9,1.0
c40,c150,1,1.0
c40,c15,9,1.0
c40,c124,9,1.0
c40,c159,1,1.0
c40,c20,9,1.0
c40,c129,9,1.0
c40,c168,1,1.0
c40,c25,9,1.0
c40,c133,9,1.0
c40,c177,1,1.0
c40,c30,9,1.0
c40,c136,9,1.0
c40,c186,1,1.0
c40,c35,9,1.0
c40,c138,9,1.0
c40,c195,1,1.0
c40,c50,9,1.0
c40,c140,9,1.0
c40,c222,1,1.0
c40,c88,9,1.0
c40,c205,9,1.0
c40,c214,1,1.0
c40,c142,1,1.0
c40,c151,1,1.0
c40,c160,1,1.0
c40,c169,1,1.0
c40,c178,1,1.0
c40,c187,1,1.0
c40,c196,1,1.0
c40,c223,1,1.0
c40,c89,9,1.0
c40,c206,9,1.0
c40,c215,1,1.0
c40,c143,1,1.0
c40,c152,1,1.0
c40,c161,1,1.0
c40,c170,1,1.0
c40,c179,1,1.0
c40,c188,1,1.0
c40,c197,1,1.0
c40,c224,1,1.0
c40,c90,9,1.0
c40,c207,9,1.0
c40,c216,1,1.0
c40,c144,1,1.0
c40,c153,1,1.0
c40,c162,1,1.0
c40,c171,1,1.0
c40,c180,1,1.0
c40,c189,1,1.0
c40,c198,1,1.0
c40,c225,1,1.0
c40,c91,9,1.0
c40,c208,9,1.0
c40,c217,1,1.0
c40,c145,1,1.0
c40,c154,1,1.0
c40,c163,1,1.0
c40,c172,1,1.0
c40,c181,1,1.0
c40,c190,1,1.0
c40,c199,1,1.0
c40,c226,1,1.0
c40,c92,9,1.0
c40,c209,9,1.0
c40,c218,1,1.0
c40,c146,1,1.0
c40,c155,1,1.0
c40,c164,1,1.0
c40,c173,1,1.0
c40,c182,1,1.0
c40,c191,1,1.0
c40,c200,1,1.0
c40,c227,1,1.0
c40,c93,9,1.0
c40,c210,9,1.0
c40,c219,1,1.0
c40,c147,1,1.0
c40,c156,1,1.0
c40,c165,1,1.0
c40,c174,1,1.0
c40,c183,1,1.0
c40,c192,1,1.0
c40,c201,1,1.0
c40,c228,1,1.0
c40,c94,9,1.0
c40,c211,9,1.0
c40,c220,1,1.0
c40,c148,1,1.0
c40,c157,1,1.0
c40,c166,1,1.0
c40,c175,1,1.0
c40,c184,1,1.0
c40,c193,1,1.0
c40,c202,1,1.0
c40,c229,1,1.0
c40,c95,9,1.0
c40,c212,9,1.0
c40,c221,1,1.0
c40,c149,1,1.0
c40,c158,1,1.0
c40,c167,1,1.0
c40,c176,1,1.0
c40,c185,1,1.0
c40,c194,1,1.0
c40,c203,1,1.0
c40,c230,1,1.0
c50,minobj,81,1.0
c50,c45,9,1.0
c50,c87,9,1.0
c50,c104,9,1.0
c50,c213,1,1.0
c50,c222,9,1.0
c50,c5,9,1.0
c50,c112,9,1.0
c50,c141,1,1.0
c50,c10,9,1.0
c50,c119,9,1.0
c50,c150,1,1.0
c50,c15,9,1.0
c50,c125,9,1.0
c50,c159,1,1.0
c50,c20,9,1.0
c50,c130,9,1.0
c50,c168,1,1.0
c50,c25,9,1.0
c50,c134,9,1.0
c50,c177,1,1.0
c50,c30,9,1.0
c50,c137,9,1.0
c50,c186,1,1.0
c50,c35,9,1.0
c50,c139,9,1.0
c50,c195,1,1.0
c50,c40,9,1.0
c50,c140,9,1.0
c50,c204,1,1.0
c50,c88,9,1.0
c50,c214,1,1.0
c50,c223,9,1.0
c50,c142,1,1.0
c50,c151,1,1.0
c50,c160,1,1.0
c50,c169,1,1.0
c50,c178,1,1.0
c50,c187,1,1.0
c50,c196,1,1.0
c50,c205,1,1.0
c50,c89,9,1.0
c50,c215,1,1.0
c50,c224,9,1.0
c50,c143,1,1.0
c50,c152,1,1.0
c50,c161,1,1.0
c50,c170,1,1.0
c50,c179,1,1.0
c50,c188,1,1.0
c50,c197,1,1.0
c50,c206,1,1.0
c50,c90,9,1.0
c50,c216,1,1.0
c50,c225,9,1.0
c50,c144,1,1.0
c50,c153,1,1.0
c50,c162,1,1.0
c50,c171,1,1.0
c50,c180,1,1.0
c50,c189,1,1.0
c50,c198,1,1.0
c50,c207,1,1.0
c50,c91,9,1.0
c50,c217,1,1.0
c50,c226,9,1.0
c50,c145,1,1.0
c50,c154,1,1.0
c50,c163,1,1.0
c50,c172,1,1.0
c50,c181,1,1.0
c50,c190,1,1.0
c50,c199,1,1.0
c50,c208,1,1.0
c50,c92,9,1.0
c50,c218,1,1.0
c50,c227,9,1.0
c50,c146,1,1.0
c50,c155,1,1.0
c50,c164,1,1.0
c50,c173,1,1.0
c50,c182,1,1.0
c50,c191,1,1.0
c50,c200,1,1.0
c50,c209,1,1.0
c50,c93,9,1.0
c50,c219,1,1.0
c50,c228,9,1.0
c50,c147,1,1.0
c50,c156,1,1.0
c50,c165,1,1.0
c50,c174,1,1.0
c50,c183,1,1.0
c50,c192,1,1.0
c50,c201,1,1.0
c50,c210,1,1.0
c50,c94,9,1.0
c50,c220,1,1.0
c50,c229,9,1.0
c50,c148,1,1.0
c50,c157,1,1.0
c50,c166,1,1.0
c50,c175,1,1.0
c50,c184,1,1.0
c50,c193,1,1.0
c50,c202,1,1.0
c50,c211,1,1.0
c50,c95,9,1.0
c50,c221,1,1.0
c50,c230,9,1.0
c50,c149,1,1.0
c50,c158,1,1.0
c50,c167,1,1.0
c50,c176,1,1.0
c50,c185,1,1.0
c50,c194,1,1.0
c50,c203,1,1.0
c50,c212,1,1.0
c52,minobj,45,1.0
c52,c1,9,1.0
c52,c41,9,1.0
c52,c96,1,1.0
c52,c142,9,1.0
c52,c214,9,1.0
c52,c6,9,1.0
c52,c97,1,1.0
c52,c151,9,1.0
c52,c105,1,1.0
c52,c11,9,1.0
c52,c98,1,1.0
c52,c160,9,1.0
c52,c106,1,1.0
c52,c113,1,1.0
c52,c16,9,1.0
c52,c99,1,1.0
c52,c169,9,1.0
c52,c107,1,1.0
c52,c114,1,1.0
c52,c120,1,1.0
c52,c21,9,1.0
c52,c100,1,1.0
c52,c178,9,1.0
c52,c108,1,1.0
c52,c115,1,1.0
c52,c121,1,1.0
c52,c126,1,1.0
c52,c26,9,1.0
c52,c101,1,1.0
c52,c187,9,1.0
c52,c109,1,1.0
c52,c116,1,1.0
c52,c122,1,1.0
c52,c127,1,1.0
c52,c131,1,1.0
c52,c31,9,1.0
c52,c102,1,1.0
c52,c196,9,1.0
c52,c110,1,1.0
c52,c117,1,1.0
c52,c123,1,1.0
c52,c128,1,1.0
c52,c132,1,1.0
c52,c135,1,1.0
c52,c36,9,1.0
c52,c103,1,1.0
c52,c205,9,1.0
c52,c111,1,1.0
c52,c118,1,1.0
c52,c124,1,1.0
c52,c129,1,1.0
c52,c133,1,1.0
c52,c136,1,1.0
c52,c138,1,1.0
c52,c46,9,1.0
c52,c104,1,1.0
c52,c223,9,1.0
c52,c112,1,1.0
c52,c119,1,1.0
c52,c125,1,1.0
c52,c130,1,1.0
c52,c134,1,1.0
c52,c137,1,1.0
c52,c139,1,1.0
c52,c140,1,1.0
c142,minobj,45,1.0
c142,c1,9,1.0
c142,c41,1,1.0
c142,c52,9,1.0
c142,c96,5,1.0
c142,c214,5,1.0
c142,c6,1,1.0
c142,c105,5,1.0
c142,c151,5,1.0
c142,c11,1,1.0
c142,c106,5,1.0
c142,c160,5,1.0
c142,c16,1,1.0
c142,c107,5,1.0
c142,c169,5,1.0
c142,c21,1,1.0
c142,c108,5,1.0
c142,c178,5,1.0
c142,c26,1,1.0
c142,c109,5,1.0
c142,c187,5,1.0
c142,c31,1,1.0
c142,c110,5,1.0
c142,c196,5,1.0
c142,c36,1,1.0
c142,c111,5,1.0
c142,c205,5,1.0
c142,c46,1,1.0
c142,c112,5,1.0
c142,c223,5,1.0
c142,c2,9,1.0
c142,c42,1,1.0
c142,c61,9,1.0
c142,c7,1,1.0
c142,c12,1,1.0
c142,c17,1,1.0
c142,c22,1,1.0
c142,c27,1,1.0
c142,c32,1,1.0
c142,c37,1,1.0
c142,c47,1,1.0
c142,c3,9,1.0
c142,c43,1,1.0
c142,c70,9,1.0
c142,c8,1,1.0
c142,c13,1,1.0
c142,c18,1,1.0
c142,c23,1,1.0
c142,c28,1,1.0
c142,c33,1,1.0
c142,c38,1,1.0
c142,c48,1,1.0
c142,c4,9,1.0
c142,c44,1,1.0
c142,c79,9,1.0
c142,c9,1,1.0
c142,c14,1,1.0
c142,c19,1,1.0
c142,c24,1,1.0
c142,c29,1,1.0
c142,c34,1,1.0
c142,c39,1,1.0
c142,c49,1,1.0
c142,c5,9,1.0
c142,c45,1,1.0
c142,c88,9,1.0
c142,c10,1,1.0
c142,c15,1,1.0
c142,c20,1,1.0
c142,c25,1,1.0
c142,c30,1,1.0
c142,c35,1,1.0
c142,c40,1,1.0
c142,c50,1,1.0
c214,minobj,45,1.0
c214,c1,1,1.0
c214,c41,9,1.0
c214,c52,9,1.0
c214,c96,5,1.0
c214,c142,5,1.0
c214,c6,1,1.0
c214,c97,5,1.0
c214,c151,5,1.0
c214,c11,1,1.0
c214,c98,5,1.0
c214,c160,5,1.0
c214,c16,1,1.0
c214,c99,5,1.0
c214,c169,5,1.0
c214,c21,1,1.0
c214,c100,5,1.0
c214,c178,5,1.0
c214,c26,1,1.0
c214,c101,5,1.0
c214,c187,5,1.0
c214,c31,1,1.0
c214,c102,5,1.0
c214,c196,5,1.0
c214,c36,1,1.0
c214,c103,5,1.0
c214,c205,5,1.0
c214,c46,1,1.0
c214,c104,5,1.0
c214,c223,5,1.0
c214,c2,1,1.0
c214,c42,9,1.0
c214,c61,9,1.0
c214,c7,1,1.0
c214,c12,1,1.0
c214,c17,1,1.0
c214,c22,1,1.0
c214,c27,1,1.0
c214,c32,1,1.0
c214,c37,1,1.0
c214,c47,1,1.0
c214,c3,1,1.0
c214,c43,9,1.0
c214,c70,9,1.0
c214,c8,1,1.0
c214,c13,1,1.0
c214,c18,1,1.0
c214,c23,1,1.0
c214,c28,1,1.0
c214,c33,1,1.0
c214,c38,1,1.0
c214,c48,1,1.0
c214,c4,1,1.0
c214,c44,9,1.0
c214,c79,9,1.0
c214,c9,1,1.0
c214,c14,1,1.0
c214,c19,1,1.0
c214,c24,1,1.0
c214,c29,1,1.0
c214,c34,1,1.0
c214,c39,1,1.0
c214,c49,1,1.0
c214,c5,1,1.0
c214,c45,9,1.0
c214,c88,9,1.0
c214,c10,1,1.0
c214,c15,1,1.0
c214,c20,1,1.0
c214,c25,1,1.0
c214,c30,1,1.0
c214,c35,1,1.0
c214,c40,1,1.0
c214,c50,1,1.0
c151,minobj,45,1.0
c151,c6,9,1.0
c151,c41,1,1.0
c151,c52,9,1.0
c151,c97,5,1.0
c151,c214,5,1.0
c151,c1,1,1.0
c151,c105,5,1.0
c151,c142,5,1.0
c151,c11,1,1.0
c151,c113,5,1.0
c151,c160,5,1.0
c151,c16,1,1.0
c151,c114,5,1.0
c151,c169,5,1.0
c151,c21,1,1.0
c151,c115,5,1.0
c151,c178,5,1.0
c151,c26,1,1.0
c151,c116,5,1.0
c151,c187,5,1.0
c151,c31,1,1.0
c151,c117,5,1.0
c151,c196,5,1.0
c151,c36,1,1.0
c151,c118,5,1.0
c151,c205,5,1.0
c151,c46,1,1.0
c151,c119,5,1.0
c151,c223,5,1.0
c151,c7,9,1.0
c151,c42,1,1.0
c151,c61,9,1.0
c151,c2,1,1.0
c151,c12,1,1.0
c151,c17,1,1.0
c151,c22,1,1.0
c151,c27,1,1.0
c151,c32,1,1.0
c151,c37,1,1.0
c151,c47,1,1.0
c151,c8,9,1.0
c151,c43,1,1.0
c151,c70,9,1.0
c151,c3,1,1.0
c151,c13,1,1.0
c151,c18,1,1.0
c151,c23,1,1.0
c151,c28,1,1.0
c151,c33,1,1.0
c151,c38,1,1.0
c151,c48,1,1.0
c151,c9,9,1.0
c151,c44,1,1.0
c151,c79,9,1.0
c151,c4,1,1.0
c151,c14,1,1.0
c151,c19,1,1.0
c151,c24,1,1.0
c151,c29,1,1.0
c151,c34,1,1.0
c151,c39,1,1.0
c151,c49,1,1.0
c151,c10,9,1.0
c151,c45,1,1.0
c151,c88,9,1.0
c151,c5,1,1.0
c151,c15,1,1.0
c151,c20,1,1.0
c151,c25,1,1.0
c151,c30,1,1.0
c151,c35,1,1.0
c151,c40,1,1.0
c151,c50,1,1.0
c160,minobj,45,1.0
c160,c11,9,1.0
c160,c41,1,1.0
c160,c52,9,1.0
c160,c98,5,1.0
c160,c214,5,1.0
c160,c1,1,1.0
c160,c106,5,1.0
c160,c142,5,1.0
c160,c6,1,1.0
c160,c113,5,1.0
c160,c151,5,1.0
c160,c16,1,1.0
c160,c120,5,1.0
c160,c169,5,1.0
c160,c21,1,1.0
c160,c121,5,1.0
c160,c178,5,1.0
c160,c26,1,1.0
c160,c122,5,1.0
c160,c187,5,1.0
c160,c31,1,1.0
c160,c123,5,1.0
c160,c196,5,1.0
c160,c36,1,1.0
c160,c124,5,1.0
c160,c205,5,1.0
c160,c46,1,1.0
c160,c125,5,1.0
c160,c223,5,1.0
c160,c12,9,1.0
c160,c42,1,1.0
c160,c61,9,1.0
c160,c2,1,1.0
c160,c7,1,1.0
c160,c17,1,1.0
c160,c22,1,1.0
c160,c27,1,1.0
c160,c32,1,1.0
c160,c37,1,1.0
c160,c47,1,1.0
c160,c13,9,1.0
c160,c43,1,1.0
c160,c70,9,1.0
c160,c3,1,1.0
c160,c8,1,1.0
c160,c18,1,1.0
c160,c23,1,1.0
c160,c28,1,1.0
c160,c33,1,1.0
c160,c38,1,1.0
c160,c48,1,1.0
c160,c14,9,1.0
c160,c44,1,1.0
c160,c79,9,1.0
c160,c4,1,1.0
c160,c9,1,1.0
c160,c19,1,1.0
c160,c24,1,1.0
c160,c29,1,1.0
c160,c34,1,1.0
c160,c39,1,1.0
c160,c49,1,1.0
c160,c15,9,1.0
c160,c45,1,1.0
c160,c88,9,1.0
c160,c5,1,1.0
c160,c10,1,1.0
c160,c20,1,1.0
c160,c25,1,1.0
c160,c30,1,1.0
c160,c35,1,1.0
c160,c40,1,1.0
c160,c50,1,1.0
c169,minobj,45,1.0
c169,c16,9,1.0
c169,c41,1,1.0
c169,c52,9,1.0
c169,c99,5,1.0
c169,c214,5,1.0
c169,c1,1,1.0
c169,c107,5,1.0
c169,c142,5,1.0
c169,c6,1,1.0
c169,c114,5,1.0
c169,c151,5,1.0
c169,c11,1,1.0
c169,c120,5,1.0
c169,c160,5,1.0
c169,c21,1,1.0
c169,c126,5,1.0
c169,c178,5,1.0
c169,c26,1,1.0
c169,c127,5,1.0
c169,c187,5,1.0
c169,c31,1,1.0
c169,c128,5,1.0
c169,c196,5,1.0
c169,c36,1,1.0
c169,c129,5,1.0
c169,c205,5,1.0
c169,c46,1,1.0
c169,c130,5,1.0
c169,c223,5,1.0
c169,c17,9,1.0
c169,c42,1,1.0
c169,c61,9,1.0
c169,c2,1,1.0
c169,c7,1,1.0
c169,c12,1,1.0
c169,c22,1,1.0
c169,c27,1,1.0
c169,c32,1,1.0
c169,c37,1,1.0
c169,c47,1,1.0
c169,c18,9,1.0
c169,c43,1,1.0
c169,c70,9,1.0
c169,c3,1,1.0
c169,c8,1,1.0
c169,c13,1,1.0
c169,c23,1,1.0
c169,c28,1,1.0
c169,c33,1,1.0
c169,c38,1,1.0
c169,c48,1,1.0
c169,c19,9,1.0
c169,c44,1,1.0
c169,c79,9,1.0
c169,c4,1,1.0
c169,c9,1,1.0
c169,c14,1,1.0
c169,c24,1,1.0
c169,c29,1,1.0
c169,c34,1,1.0
